,2010 рік,2011 рік,2012 рік,2013 рік,2014 рік,2015 рік
Витрати на електроенергію (%),99.726512714794382,99.819147831737709,99.832503891491015,99.842581915269122,99.76717414937491,99.472094368775259
Витрати на газ (%),0.23772347997774579,0.1518199718524271,0.13742745932565645,0.12728466985282944,0.17043318945411146,0.48164263577531796
Витрати на воду (%),0.035763805227881008,0.02903219640985721,0.030068649183315602,0.030133414878041002,0.062392661170998912,0.046262995449417428
